country,crop,year_2022,actual_yield_2022,year_2023,predicted_yield_2023,,,
Bangladesh,Soya beans,2022,1684.4,2023,1399.138076,,,
Bangladesh,Strawberries,2022,6423.1,2023,6651.379488,,,
Bangladesh,Sugar cane,2022,42724.9,2023,43387.54854,,,
Bangladesh,Wheat,2022,3450,2023,3191.769079,,,
Bangladesh,"Roots and Tubers, Total",2022,21195.9,2023,21919.62734,,,
Bangladesh,Vegetables Primary,2022,10776.5,2023,10471.28868,,,
Belarus,Apples,2022,9461.4,2023,12485.94337,,,
Belarus,Barley,2022,3318.3,2023,2948.70231,,,
Belarus,"Beans, dry",2022,2810.4,2023,3378.584695,,,
Belarus,Buckwheat,2022,1094.2,2023,1220.52235,,,
Belarus,Cereals n.e.c.,2022,2842.4,2023,2692.61431,,,
Belarus,Cherries,2022,10005.5,2023,10622.21571,,,
Belarus,Cranberries,2022,2197.6,2023,2698.540711,,,
Belarus,"Flax, raw or retted",2022,1063.1,2023,1067.753294,,,
Belarus,Grapes,2022,4137.4,2023,4472.032928,,,
Belarus,Linseed,2022,368.4,2023,475.8100965,,,
Belarus,Lupins,2022,1742.5,2023,1520.660459,,,
Belarus,Maize (corn),2022,4202.6,2023,5377.129269,,,
Belarus,Millet,2022,1659.6,2023,2170.279088,,,
Belarus,Oats,2022,2549.3,2023,2503.261206,,,
Belarus,Pears,2022,7469.6,2023,9332.601959,,,
Belarus,"Peas, dry",2022,2562.1,2023,2680.601331,,,
Belarus,Plums and sloes,2022,1520.8,2023,2578.564246,,,
Belarus,Rape or colza seed,2022,2102.5,2023,2281.117877,,,
Belarus,Rye,2022,2186.6,2023,2426.740082,,,
Belarus,Sour cherries,2022,6160.7,2023,7018.05744,,,
Belarus,Strawberries,2022,8468.6,2023,9344.178002,,,
Belarus,Sugar beet,2022,44968.8,2023,42951.54962,,,
Belarus,Sunflower seed,2022,1000,2023,1576.508002,,,
Belarus,Triticale,2022,2938.1,2023,3030.547058,,,
Belarus,Vetches,2022,2356.9,2023,2716.634604,,,
Belarus,Wheat,2022,2956,2023,3586.871928,,,
Belarus,"Roots and Tubers, Total",2022,22244.8,2023,22185.70652,,,
Belarus,"Treenuts, Total",2022,2444.9,2023,3413.912473,,,
Belarus,Vegetables Primary,2022,31662.4,2023,30101.42824,,,
Belgium,Apples,2022,45621.4,2023,40082.31238,,,
Belgium,Barley,2022,8031.9,2023,6849.407582,,,
Belgium,Blueberries,2022,5833.3,2023,6254.918882,,,
Belgium,"Broad beans and horse beans, dry",2022,4691.7,2023,2955.138421,,,
Belgium,Cereals n.e.c.,2022,4120,2023,4845.470414,,,
Belgium,Cherries,2022,9000,2023,6528.045961,,,
Belgium,Currants,2022,9875,2023,9567.128432,,,
Belgium,"Flax, raw or retted",2022,5142.6,2023,5458.513831,,,
Belgium,Maize (corn),2022,7959.1,2023,9260.789781,,,
Belgium,Oats,2022,5270.6,2023,4548.49203,,,
Belgium,Other berries and fruits of the genus vaccinium n.e.c.,2022,22555.6,2023,21741.11282,,,
Belgium,Other pulses n.e.c.,2022,4506.4,2023,5280.274787,,,
Belgium,Pears,2022,32721.9,2023,38355.90391,,,
Belgium,"Peas, dry",2022,3140.8,2023,3136.775963,,,
Belgium,Plums and sloes,2022,4000,2023,2469.347477,,,
Belgium,Rape or colza seed,2022,4290.7,2023,4248.875882,,,
Belgium,Raspberries,2022,14571.4,2023,15583.28136,,,
Belgium,Rye,2022,3974,2023,3483.493666,,,
Belgium,Sour cherries,2022,5333.3,2023,5411.686201,,,
Belgium,Strawberries,2022,30980.9,2023,35021.43833,,,
Belgium,Sugar beet,2022,89067,2023,88030.31137,,,
Belgium,Triticale,2022,6897.3,2023,5989.146097,,,
Belgium,Wheat,2022,9057.4,2023,9731.583918,,,
Belgium,"Roots and Tubers, Total",2022,38913.7,2023,40466.60832,,,
Belgium,"Treenuts, Total",2022,0,2023,-0.017585775,,,
Belgium,Vegetables Primary,2022,34537.6,2023,42718.14154,,,
Belize,Bananas,2022,27298.9,2023,24599.26087,,,
Belize,"Beans, dry",2022,1013.3,2023,983.1463451,,,
Belize,Cantaloupes and other melons,2022,16250,2023,14459.65189,,,
Belize,"Coconuts, in shell",2022,1218,2023,1441.72234,,,
Belize,"Groundnuts, excluding shelled",2022,956.5,2023,1028.714098,,,
Belize,Maize (corn),2022,4665.5,2023,4059.533834,,,
Belize,"Mangoes, guavas and mangosteens",2022,4500,2023,6025.512097,,,
Belize,Oranges,2022,7830.6,2023,7660.838442,,,
Belize,"Other fruits, n.e.c.",2022,4933.3,2023,5734.725157,,,
Belize,Papayas,2022,20087,2023,54733.65705,,,
Belize,"Peas, dry",2022,933.2,2023,1037.490071,,,
Belize,Pineapples,2022,12092,2023,14871.74368,,,
Belize,Plantains and cooking bananas,2022,13792.9,2023,14991.33346,,,
Belize,Pomelos and grapefruits,2022,11160,2023,5981.147733,,,
Belize,Rice,2022,5287,2023,4986.94565,,,
Belize,Sorghum,2022,3363.5,2023,2709.368329,,,
Belize,Soya beans,2022,1855.9,2023,1760.595269,,,
Belize,Sugar cane,2022,43636.7,2023,44953.39391,,,
Belize,Watermelons,2022,17830.8,2023,18444.33865,,,
Belize,"Roots and Tubers, Total",2022,8405,2023,10787.1026,,,
Belize,Vegetables Primary,2022,6275.3,2023,6771.581502,,,
Benin,Bananas,2022,4841.2,2023,4920.579367,,,
Benin,"Beans, dry",2022,960.7,2023,928.3177057,,,
Benin,Castor oil seeds,2022,723.7,2023,766.5902896,,,
Benin,"Coconuts, in shell",2022,709.7,2023,690.6444726,,,
Benin,Dates,2022,2432.5,2023,2128.026834,,,
Benin,Fonio,2022,531.5,2023,546.5909091,,,
Benin,"Groundnuts, excluding shelled",2022,1032.8,2023,1004.54259,,,
Benin,Karite nuts (sheanuts),2022,1684,2023,1405.690925,,,
Benin,Maize (corn),2022,1164.3,2023,1114.031707,,,
Benin,"Mangoes, guavas and mangosteens",2022,4707.7,2023,4409.393428,,,
Benin,Millet,2022,935.2,2023,943.4146083,,,
Benin,Oil palm fruit,2022,17856.6,2023,16395.63105,,,
Benin,Oranges,2022,2309.7,2023,2276.464924,,,
Benin,"Other fruits, n.e.c.",2022,3686.2,2023,3253.044186,,,
Benin,"Other oil seeds, n.e.c.",2022,1150.2,2023,960.8161556,,,
Benin,Other pulses n.e.c.,2022,1280.5,2023,1059.564966,,,
Benin,Pineapples,2022,61454.5,2023,56996.64362,,,
Benin,Rice,2022,3893.6,2023,3690.550272,,,
Benin,"Seed cotton, unginned",2022,1014,2023,964.9264528,,,
Benin,Sesame seed,2022,833.3,2023,717.1721256,,,
Benin,Sorghum,2022,976,2023,1033.112338,,,
Benin,Soya beans,2022,1089.3,2023,930.003155,,,
Benin,Sugar cane,2022,33969,2023,33333.22429,,,
Benin,"Roots and Tubers, Total",2022,11694.1,2023,11876.62689,,,
Benin,"Treenuts, Total",2022,364.9,2023,319.8923745,,,
Benin,Vegetables Primary,2022,6459.9,2023,5932.56745,,,
Bhutan,Apples,2022,5048.3,2023,4917.856798,,,
Bhutan,Apricots,2022,5184,2023,3157.369776,,,
Bhutan,Avocados,2022,1336,2023,1461.212393,,,
Bhutan,Bananas,2022,52681,2023,51709.39524,,,
Bhutan,Barley,2022,1164.3,2023,1406.81081,,,
Bhutan,"Beans, dry",2022,855.4,2023,868.1823656,,,
Bhutan,Buckwheat,2022,1079,2023,832.1427463,,,
Bhutan,Cereals n.e.c.,2022,985.3,2023,800.0798482,,,
Bhutan,"Groundnuts, excluding shelled",2022,1627.6,2023,1240.819471,,,
Bhutan,"Jute, raw or retted",2022,3998.5,2023,3742.603829,,,
Bhutan,Kiwi fruit,2022,25584,2023,21100.07413,,,
Bhutan,Lemons and limes,2022,2373.4,2023,2790.742773,,,
Bhutan,"Lentils, dry",2022,490.4,2023,414.1608949,,,
Bhutan,Maize (corn),2022,3482.1,2023,2601.40328,,,
Bhutan,"Mangoes, guavas and mangosteens",2022,7922.5,2023,8155.24006,,,
Bhutan,Millet,2022,1146.7,2023,901.4125799,,,
Bhutan,Mustard seed,2022,639.8,2023,517.6072264,,,
Bhutan,Oranges,2022,7161.7,2023,5046.108163,,,
Bhutan,"Other fruits, n.e.c.",2022,12297.2,2023,9792.368226,,,
Bhutan,Other pulses n.e.c.,2022,791.8,2023,707.212952,,,
Bhutan,"Other tropical fruits, n.e.c.",2022,5599.4,2023,4061.51037,,,
Bhutan,Papayas,2022,3777.4,2023,4180.628321,,,
Bhutan,Peaches and nectarines,2022,5939.4,2023,5364.278727,,,
Bhutan,Pears,2022,9524.9,2023,9326.721202,,,
Bhutan,"Peas, dry",2022,1738.8,2023,1265.103524,,,
Bhutan,Persimmons,2022,9485.5,2023,9496.895676,,,
Bhutan,Pineapples,2022,11012,2023,9440.920485,,,
Bhutan,Plums and sloes,2022,8623.8,2023,8533.913633,,,
Bhutan,Quinoa,2022,1285.7,2023,753.5894094,,,
Bhutan,Rice,2022,4470.1,2023,3825.196659,,,
Bhutan,Soya beans,2022,895.1,2023,795.310613,,,
Bhutan,Sugar cane,2022,52464.1,2023,45038.87747,,,
Bhutan,Sunflower seed,2022,1271.2,2023,628.614463,,,
Bhutan,Watermelons,2022,5919.3,2023,5783.186809,,,
Bhutan,Wheat,2022,1075.3,2023,1076.22184,,,
Bhutan,"Roots and Tubers, Total",2022,11938.1,2023,10482.21564,,,
Bhutan,"Treenuts, Total",2022,1775.3,2023,2477.049328,,,
Bhutan,Vegetables Primary,2022,4611.9,2023,4558.368653,,,
Bolivia (Plurinational State of),Apples,2022,3814.5,2023,4436.445356,,,
Bolivia (Plurinational State of),Avocados,2022,5434.7,2023,4955.181743,,,
Bolivia (Plurinational State of),Bananas,2022,15339.5,2023,14362.34689,,,
Bolivia (Plurinational State of),Barley,2022,878.9,2023,932.0064479,,,
Bolivia (Plurinational State of),"Beans, dry",2022,1272,2023,1219.888611,,,
Bolivia (Plurinational State of),"Broad beans and horse beans, dry",2022,887.4,2023,967.9484364,,,
Bolivia (Plurinational State of),Cereals n.e.c.,2022,643.2,2023,646.1381251,,,
Bolivia (Plurinational State of),Cherries,2022,2195.5,2023,2376.529244,,,
Bolivia (Plurinational State of),"Chick peas, dry",2022,1977.9,2023,1892.310213,,,
Bolivia (Plurinational State of),Figs,2022,5091.3,2023,3571.676181,,,
Bolivia (Plurinational State of),Grapes,2022,6833.8,2023,6864.212554,,,
Bolivia (Plurinational State of),"Groundnuts, excluding shelled",2022,1382.6,2023,1559.103878,,,
Bolivia (Plurinational State of),Lemons and limes,2022,7523.2,2023,7030.210403,,,
Bolivia (Plurinational State of),Linseed,2022,250.2,2023,279.5584026,,,
Bolivia (Plurinational State of),Maize (corn),2022,2414.6,2023,2714.897513,,,
Bolivia (Plurinational State of),"Mangoes, guavas and mangosteens",2022,8255.1,2023,9925.449474,,,
Bolivia (Plurinational State of),Oats,2022,1531.2,2023,1541.476579,,,
Bolivia (Plurinational State of),Oranges,2022,8217.8,2023,7812.265412,,,
Bolivia (Plurinational State of),"Other fruits, n.e.c.",2022,3865.8,2023,3931.362909,,,
Bolivia (Plurinational State of),Papayas,2022,7678.5,2023,7605.828731,,,
Bolivia (Plurinational State of),Peaches and nectarines,2022,6862.7,2023,6331.94809,,,
Bolivia (Plurinational State of),Pears,2022,5242,2023,5992.662641,,,
Bolivia (Plurinational State of),"Peas, dry",2022,1411.5,2023,1248.825329,,,
Bolivia (Plurinational State of),Pineapples,2022,17235.5,2023,19839.2062,,,
Bolivia (Plurinational State of),Plantains and cooking bananas,2022,11821.5,2023,10904.27164,,,
Bolivia (Plurinational State of),Plums and sloes,2022,10048.3,2023,12125.14853,,,
Bolivia (Plurinational State of),Pomelos and grapefruits,2022,8659.8,2023,9039.845011,,,
Bolivia (Plurinational State of),Quinces,2022,4966.2,2023,5536.461946,,,
Bolivia (Plurinational State of),Quinoa,2022,361.6,2023,360.3549646,,,
Bolivia (Plurinational State of),Rice,2022,2995.2,2023,2275.929753,,,
Bolivia (Plurinational State of),Rye,2022,790.3,2023,787.1199228,,,
Bolivia (Plurinational State of),"Seed cotton, unginned",2022,1484,2023,1383.763247,,,
Bolivia (Plurinational State of),Sesame seed,2022,490.2,2023,519.822404,,,
Bolivia (Plurinational State of),Sorghum,2022,1181.7,2023,2199.180613,,,
Bolivia (Plurinational State of),Sour cherries,2022,1304.5,2023,1451.99928,,,
Bolivia (Plurinational State of),Soya beans,2022,2267.3,2023,1856.663424,,,
Bolivia (Plurinational State of),Strawberries,2022,6214.9,2023,6233.583596,,,
Bolivia (Plurinational State of),Sugar cane,2022,53424.1,2023,58983.34792,,,
Bolivia (Plurinational State of),Sunflower seed,2022,1320,2023,1109.233713,,,
Bolivia (Plurinational State of),"Tangerines, mandarins, clementines",2022,8635.9,2023,8328.700244,,,
Bolivia (Plurinational State of),Watermelons,2022,13592.7,2023,16031.18322,,,
Bolivia (Plurinational State of),Wheat,2022,1445.5,2023,1677.151277,,,
Bolivia (Plurinational State of),"Roots and Tubers, Total",2022,6225.8,2023,6506.210952,,,
Bolivia (Plurinational State of),"Treenuts, Total",2022,2020.7,2023,1978.412912,,,
Bolivia (Plurinational State of),Vegetables Primary,2022,5460.6,2023,5596.447182,,,
Bosnia and Herzegovina,Apples,2022,14390,2023,15580.94538,,,
Bosnia and Herzegovina,Apricots,2022,9779.1,2023,9350.494436,,,
Bosnia and Herzegovina,Avocados,2022,3393.1,2023,4388.763729,,,
Bosnia and Herzegovina,Barley,2022,4270,2023,4643.670639,,,
Bosnia and Herzegovina,"Beans, dry",2022,1900,2023,2153.102066,,,
Bosnia and Herzegovina,Buckwheat,2022,629.6,2023,1046.475683,,,
Bosnia and Herzegovina,Cherries,2022,7280.1,2023,8354.903907,,,
Bosnia and Herzegovina,"Chick peas, dry",2022,3141.8,2023,3171.1197,,,
Bosnia and Herzegovina,"Cow peas, dry",2022,1086,2023,1093.376098,,,
Bosnia and Herzegovina,Figs,2022,9800.4,2023,10673.35395,,,
Bosnia and Herzegovina,Grapes,2022,7997.6,2023,8375.879278,,,
Bosnia and Herzegovina,Lemons and limes,2022,15000,2023,15860.96166,,,
Bosnia and Herzegovina,Maize (corn),2022,8540,2023,7299.992385,,,
Bosnia and Herzegovina,Oats,2022,4000,2023,3557.529733,,,
Bosnia and Herzegovina,Olives,2022,3848.1,2023,3414.645983,,,
Bosnia and Herzegovina,Oranges,2022,501.3,2023,714.7339906,,,
Bosnia and Herzegovina,Other berries and fruits of the genus vaccinium n.e.c.,2022,7103.2,2023,7225.780651,,,
Bosnia and Herzegovina,"Other fruits, n.e.c.",2022,2639.3,2023,3295.421386,,,
Bosnia and Herzegovina,Peaches and nectarines,2022,15000,2023,14902.21465,,,
Bosnia and Herzegovina,Pears,2022,8959.9,2023,9835.313602,,,
Bosnia and Herzegovina,"Peas, dry",2022,1510.3,2023,2313.86111,,,
Bosnia and Herzegovina,Plums and sloes,2022,8230,2023,7691.418254,,,
Bosnia and Herzegovina,Quinces,2022,12399.6,2023,12724.79507,,,
Bosnia and Herzegovina,Rape or colza seed,2022,2349.9,2023,2916.017337,,,
Bosnia and Herzegovina,Raspberries,2022,7500.3,2023,7784.121639,,,
Bosnia and Herzegovina,Rye,2022,3300,2023,4480.186776,,,
Bosnia and Herzegovina,Sour cherries,2022,8200.2,2023,8789.886649,,,
Bosnia and Herzegovina,Soya beans,2022,3000,2023,2737.33591,,,
Bosnia and Herzegovina,Strawberries,2022,8000,2023,8703.934164,,,
Bosnia and Herzegovina,Sugar beet,2022,20411.1,2023,22996.28639,,,
Bosnia and Herzegovina,Sunflower seed,2022,2070.3,2023,2521.452713,,,
Bosnia and Herzegovina,"Tangerines, mandarins, clementines",2022,19411.8,2023,20506.59072,,,
Bosnia and Herzegovina,Triticale,2022,4140.1,2023,4331.931914,,,
Bosnia and Herzegovina,Vetches,2022,4500,2023,5299.499611,,,
Bosnia and Herzegovina,Watermelons,2022,33501.5,2023,30339.10896,,,
Bosnia and Herzegovina,Wheat,2022,5460,2023,5531.456796,,,
Bosnia and Herzegovina,"Roots and Tubers, Total",2022,16500,2023,13880.38892,,,
Bosnia and Herzegovina,"Treenuts, Total",2022,5580.9,2023,4561.041934,,,
Bosnia and Herzegovina,Vegetables Primary,2022,5555.4,2023,7478.813531,,,
Botswana,Cereals n.e.c.,2022,1236.1,2023,1155.403748,,,
Botswana,"Groundnuts, excluding shelled",2022,440.4,2023,433.7647744,,,
Botswana,Maize (corn),2022,502.7,2023,707.9928921,,,
Botswana,Millet,2022,365.5,2023,488.5675021,,,
Botswana,Oranges,2022,17130.7,2023,15896.91819,,,
Botswana,"Other fruits, n.e.c.",2022,2939.5,2023,3901.964572,,,
Botswana,Other pulses n.e.c.,2022,270.2,2023,312.9075135,,,
Botswana,"Seed cotton, unginned",2022,1322.8,2023,1204.131486,,,
Botswana,Sorghum,2022,1290.1,2023,1335.176503,,,
Botswana,Sunflower seed,2022,376.7,2023,362.5524467,,,
Botswana,Watermelons,2022,30593.5,2023,37915.82747,,,
Botswana,Wheat,2022,1537,2023,1590.238339,,,
Botswana,"Roots and Tubers, Total",2022,12088.5,2023,12064.25872,,,
Botswana,Vegetables Primary,2022,15751,2023,17115.59189,,,
Brazil,Apples,2022,31437.6,2023,26871.77823,,,
Brazil,Avocados,2022,17421.5,2023,14754.22302,,,
Brazil,Bananas,2022,14968.5,2023,14360.18756,,,
Brazil,Barley,2022,4028.3,2023,3553.782617,,,
Brazil,"Beans, dry",2022,1090,2023,990.169242,,,
Brazil,"Broad beans and horse beans, dry",2022,338.7,2023,406.4112866,,,
Brazil,Buckwheat,2022,1367.1,2023,1368.875279,,,
Brazil,Cantaloupes and other melons,2022,25468.2,2023,26204.19876,,,
Brazil,Cashewapple,2022,2555.6,2023,2147.965696,,,
Brazil,Castor oil seeds,2022,564.3,2023,591.8782456,,,
Brazil,"Coconuts, in shell",2022,14480.5,2023,14137.49501,,,
Brazil,Figs,2022,8557.3,2023,9811.249018,,,
Brazil,Grapes,2022,19396.3,2023,14987.73687,,,
Brazil,"Groundnuts, excluding shelled",2022,3848.7,2023,3051.124484,,,
Brazil,"Jute, raw or retted",2022,1400,2023,1236.017188,,,
Brazil,"Kenaf, and other textile bast fibres, raw or retted",2022,1481.7,2023,1405.255697,,,
Brazil,Lemons and limes,2022,25961.3,2023,24531.89344,,,
Brazil,Linseed,2022,1176.9,2023,1062.107535,,,
Brazil,Maize (corn),2022,5201.2,2023,4786.409817,,,
Brazil,"Mangoes, guavas and mangosteens",2022,20972.3,2023,17887.08901,,,
Brazil,Oats,2022,2344.8,2023,1919.839802,,,
Brazil,Oil palm fruit,2022,14721.9,2023,13939.73297,,,
Brazil,Olives,2022,1478.6,2023,1461.541188,,,
Brazil,Oranges,2022,29798.8,2023,28999.02536,,,
Brazil,"Other fibre crops, raw, n.e.c.",2022,5001.2,2023,4528.699404,,,
Brazil,"Other oil seeds, n.e.c.",2022,1506.2,2023,1359.464755,,,
Brazil,"Other tropical fruits, n.e.c.",2022,8594.1,2023,8281.974553,,,
Brazil,Papayas,2022,41911.4,2023,36591.91518,,,
Brazil,Peaches and nectarines,2022,13373.2,2023,12011.72222,,,
Brazil,Pears,2022,16658.7,2023,14646.05691,,,
Brazil,"Peas, dry",2022,3665,2023,2847.804365,,,
Brazil,Persimmons,2022,21111.7,2023,21279.00881,,,
Brazil,Pineapples,2022,36436.6,2023,33661.12688,,,
Brazil,Pomelos and grapefruits,2022,18452.2,2023,16929.54884,,,
Brazil,Quinces,2022,6242.9,2023,7267.72385,,,
Brazil,Rape or colza seed,2022,1242.4,2023,1423.408862,,,
Brazil,Rice,2022,6638,2023,5481.146148,,,
Brazil,Rye,2022,2011.9,2023,2018.641427,,,
Brazil,"Seed cotton, unginned",2022,3894.9,2023,3735.482988,,,
Brazil,Sesame seed,2022,537.5,2023,478.812737,,,
Brazil,"Sisal, raw",2022,933.7,2023,799.3508804,,,
Brazil,Sorghum,2022,2801.5,2023,2386.470141,,,
Brazil,Soya beans,2022,2951.5,2023,2903.114877,,,
Brazil,Strawberries,2022,38431.7,2023,34081.99984,,,
Brazil,Sugar cane,2022,73392.6,2023,68383.71059,,,
Brazil,Sunflower seed,2022,1630.4,2023,1532.578813,,,
Brazil,"Tangerines, mandarins, clementines",2022,19280.9,2023,17039.3405,,,
Brazil,Triticale,2022,3452.6,2023,2795.475864,,,
Brazil,Tung nuts,2022,4016.1,2023,3546.683116,,,
Brazil,Watermelons,2022,22313.4,2023,27051.17219,,,
Brazil,Wheat,2022,3265.8,2023,3071.170464,,,
Brazil,"Roots and Tubers, Total",2022,16365.7,2023,15640.18512,,,
Brazil,"Treenuts, Total",2022,448.5,2023,377.6021286,,,
Brazil,Vegetables Primary,2022,25150.6,2023,23939.46268,,,
Brunei Darussalam,Bananas,2022,2762.8,2023,2794.600381,,,
Brunei Darussalam,"Coconuts, in shell",2022,1753.1,2023,1898.581601,,,
Brunei Darussalam,Lemons and limes,2022,4288.3,2023,4836.393488,,,
Brunei Darussalam,Oranges,2022,8021.8,2023,8523.274287,,,
Brunei Darussalam,"Other fruits, n.e.c.",2022,4622.1,2023,4328.023187,,,
Brunei Darussalam,Pineapples,2022,8747.2,2023,7529.788708,,,
Brunei Darussalam,Rice,2022,2800,2023,2562.269713,,,
Brunei Darussalam,Watermelons,2022,15167.8,2023,15229.32039,,,
Brunei Darussalam,"Roots and Tubers, Total",2022,2208.3,2023,2182.663319,,,
Brunei Darussalam,Vegetables Primary,2022,1545.9,2023,1810.114911,,,
Bulgaria,Apples,2022,12473.1,2023,11394.41937,,,
Bulgaria,Apricots,2022,6242.6,2023,6183.488752,,,
Bulgaria,Barley,2022,5102.5,2023,4919.44702,,,
Bulgaria,Blueberries,2022,2333.3,2023,2391.186666,,,
Bulgaria,Cantaloupes and other melons,2022,10331.7,2023,12869.07759,,,
Bulgaria,Cereals n.e.c.,2022,1795.7,2023,1580.293327,,,
Bulgaria,Cherries,2022,4992.6,2023,5095.464253,,,
Bulgaria,Currants,2022,1000,2023,1617.044836,,,
Bulgaria,Figs,2022,4333.3,2023,2400.145632,,,
Bulgaria,Grapes,2022,5680.4,2023,6349.709421,,,
Bulgaria,Kiwi fruit,2022,4000,2023,3402.657762,,,
Bulgaria,Linseed,2022,1305.6,2023,1265.656697,,,
Bulgaria,Maize (corn),2022,4907.9,2023,4728.595266,,,
Bulgaria,Oats,2022,2255.2,2023,2136.76973,,,
Bulgaria,Other berries and fruits of the genus vaccinium n.e.c.,2022,2035.4,2023,2163.053675,,,
Bulgaria,"Other oil seeds, n.e.c.",2022,960.2,2023,598.9545267,,,
Bulgaria,Other pome fruits,2022,5250,2023,4533.969132,,,
Bulgaria,Other pulses n.e.c.,2022,1359.5,2023,1528.110637,,,
Bulgaria,Peaches and nectarines,2022,9519.7,2023,9565.197717,,,
Bulgaria,Pears,2022,5344.8,2023,7172.315411,,,
Bulgaria,"Peas, dry",2022,2060.5,2023,2051.808102,,,
Bulgaria,Plums and sloes,2022,6026.6,2023,7769.153853,,,
Bulgaria,Rape or colza seed,2022,2315.2,2023,2952.156312,,,
Bulgaria,Raspberries,2022,3624.2,2023,4689.487758,,,
Bulgaria,Rice,2022,6079.4,2023,5053.503576,,,
Bulgaria,Rye,2022,2076.8,2023,2371.811626,,,
Bulgaria,Sorghum,2022,2398.4,2023,2660.042934,,,
Bulgaria,Sour cherries,2022,3837.8,2023,4134.885513,,,
Bulgaria,Soya beans,2022,1071.6,2023,1422.537502,,,
Bulgaria,Strawberries,2022,6662.3,2023,7104.091325,,,
Bulgaria,Sunflower seed,2022,2334.4,2023,1933.63244,,,
Bulgaria,Triticale,2022,3037.5,2023,2635.533643,,,
Bulgaria,Watermelons,2022,23946.1,2023,24482.95695,,,
Bulgaria,Wheat,2022,5343.8,2023,5555.169093,,,
Bulgaria,"Roots and Tubers, Total",2022,18800.2,2023,19416.71489,,,
Bulgaria,"Treenuts, Total",2022,509.2,2023,587.9840132,,,
Bulgaria,Vegetables Primary,2022,23901.4,2023,22048.40518,,,
Burkina Faso,"Bambara beans, dry",2022,1052.2,2023,898.5841053,,,
Burkina Faso,Bananas,2022,25512.2,2023,26176.99917,,,
Burkina Faso,"Cow peas, dry",2022,482.5,2023,534.0249556,,,
Burkina Faso,Fonio,2022,800.2,2023,690.4356113,,,
Burkina Faso,"Groundnuts, excluding shelled",2022,896.3,2023,927.7858192,,,
Burkina Faso,Karite nuts (sheanuts),2022,1128.9,2023,1024.01784,,,
Burkina Faso,Lemons and limes,2022,6988.5,2023,7225.673724,,,
Burkina Faso,Maize (corn),2022,1660.2,2023,1600.912135,,,
Burkina Faso,"Mangoes, guavas and mangosteens",2022,9138.9,2023,8688.302708,,,
Burkina Faso,Millet,2022,870.1,2023,879.8955603,,,
Burkina Faso,Oranges,2022,4594.5,2023,4800.243178,,,
Burkina Faso,"Other fruits, n.e.c.",2022,5572.1,2023,5616.556195,,,
Burkina Faso,Other pulses n.e.c.,2022,1025.5,2023,1141.28001,,,
